Id	Remarks	Name	ShowName	Level	NpcType	NpcFigure	Portrait	Scale	ParticleScale	CauseStiff	AcceptStiff	AcceptStiffEffect	AddHpMax	AddEpMax	AddAd	AddADp	AddMDp	AddCri	AddPow	AddBackHitPow	AddCrackPow	AddHpRecover	AddEpRecover	AddSpd	AddWalkSpd	AddFireDam	AddFireErd	AddIceDam	AddIceErd	AddPoisonDam	AddPoisonErd	AddWeight	AddRps	AddAttackRange	SuperArmor	ViewRange	GohomeRange	ReleaseTime	IsRange	SkillList	DeadSkill	CanMove	CanHitMove	CanRotate	Model	ActionId	BornEffect	BornEffectTime	BornAnimTime	BornEffect	MeetEnemyImpact	MeetEnemyStayTime	MeetEnemyWalkTime	TauntSound	HitSound	IsAttachControler	AttachNodeName	CanBomb	Cross2StandTime	Cross2RunTime	DeadAnimTime	AvoidanceRadius	ShapeType	ShapeParamNum	ShapeParamName0	ShapeParam0	ShapeParamName1	ShapeParam1	ShapeParamName2	ShapeParam2	ShapeParamName3	ShapeParam3	ShapeParamName4	ShapeParam4	ShapeParamName5	ShapeParam5	ShapeParamName6	ShapeParam6	ShapeParamName7	ShapeParam7
101796	¾çÇé³¤Ã¬±ø	µ¶·æ³¤Ã¬±ø		7	7		G3012			FALSE	TRUE		55400	10000	2100	1750	1750	5	150	105	105	0	0	345	112	0	7000	0	7000	0	7000	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101797	¾çÇéåó¼ý±ø	µ¶·æåó¼ý±ø		7	7		G3013			FALSE	TRUE		44400	10000	2500	1750	1750	5	150	105	105	0	0	345	112	0	7000	0	7000	0	7000	0	50	600	FALSE	10	1000	400	TRUE	320106|320107		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101798	ÀÙßä	ÀÙßä		4	7		G5026			TRUE	TRUE		119000	10000	800	1500	1500	5	150	105	105	0	0	400	200	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	440000|440101|440102|440103|440201|4402011|440301|440401|440501		TRUE	TRUE	TRUE	Monster/Boss/5_IP_LeiMi_01	5026						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101799	ºöÂ×	ºöÂ×		7	7		G5013			TRUE	TRUE		261600	10000	26000	6000	6000	25	190	155	155	4000	0	400	200	0	4000	0	4000	0	4000	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/BOSS/5_IP_HuLun_01	5013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø1-8																																																																																
101801	·¨°»³å·æ¶Ó¶ÓÔ±	·¨°»¶ÓÔ±	TRUE	10	7		G1034			FALSE	TRUE		83700	10000	4400	2500	2500	5	150	105	105	0	0	345	112	0	10000	0	10000	0	10000	0	50	600	FALSE	7	1000	400	TRUE	300301|300304|300305		TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDShotgun_01	1034						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101802	·¨°»³å·æ¶Ó¾«Ó¢	·¨°»¾«Ó¢	TRUE	10	7		G1043			FALSE	TRUE		63000	10000	4900	2500	2500	5	150	105	105	0	0	250	112	0	10000	0	10000	0	10000	0	50	600	FALSE	10	1000	400	TRUE	300401|300402		TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101803	Ï¯ÁÐBOSS	Ï¯ÁÐ		10	0		G5012	1.1		TRUE	TRUE		665200	10000	5000	5000	5000	25	190	155	155	0	0	400	150	0	10000	0	10000	0	10000	0	50	600	FALSE	10	1000	400	TRUE	380201|380202|380203|380205|380207|380209|380210		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_Xilie_01	5012						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101897	¾çÇéÏ¯ÁÐ	Ï¯ÁÐ		5	7		G5012	1.1		TRUE	TRUE		665200	10000	5000	5000	5000	25	190	155	155	0	0	400	165	0	10000	0	10000	0	10000	0	50	600	FALSE	10	1000	400	TRUE	380201|380202|380203|380205|380207|380209|380210		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_Xilie_01	5012						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101898	¾çÇéÍõ¹ú¾ü½£±ø	°×öÀ¶ÓÔ±		5	7		G1032			TRUE	TRUE		261600	10000	26000	6000	6000	25	190	155	155	4000	0	345	200	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/Campaign_Wild/03_KDArmy/5_Mon_KDArmySword_01	1032						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101899	ºöÂ×	ºöÂ×		2	7		G5013			TRUE	TRUE		261600	10000	4000	1000	1000	25	190	155	155	0	0	400	200	0	2000	0	2000	0	2000	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/BOSS/5_IP_HuLun_01	5013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø2-1																																																																																
102101	¸«Í·²¼Â³·ò	¸ç²¼ÁÖ¸«ÊÖ		8	0		G1011			FALSE	TRUE		62100	10000	2700	2000	2000	5	150	105	105	0	0	345	112	0	8000	0	8000	0	8000	0	50	200	FALSE	7	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102102	ÖÀÃ¬²¼Â³·ò	¸ç²¼ÁÖÃ¬±ø		8	0		G1012			FALSE	TRUE		49500	10000	3000	2000	2000	5	150	105	105	0	0	345	112	0	8000	0	8000	0	8000	0	50	200	FALSE	10	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102103	×Ý»ð²¼Â³·ò	¸ç²¼ÁÖ»ðÍ½		8	0		G1014			FALSE	TRUE		47800	10000	3000	2000	2000	5	150	105	105	0	0	345	112	0	8000	0	8000	0	8000	0	50	200	FALSE	10	1000	400	TRUE	300106		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102104	½ø¹¥¸«Í·²¼Â³·ò	¸ç²¼ÁÖ¸«ÊÖ		8	0		G1011			FALSE	TRUE		62100	10000	2700	2000	2000	5	150	105	105	0	0	345	112	0	8000	0	8000	0	8000	0	50	200	FALSE	50	1000	400	TRUE	300103|300104		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_01	1011	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102105	½ø¹¥ÖÀÃ¬²¼Â³·ò	¸ç²¼ÁÖÃ¬±ø		8	0		G1012			FALSE	TRUE		49500	10000	3000	2000	2000	5	150	105	105	0	0	345	112	0	8000	0	8000	0	8000	0	50	200	FALSE	50	1000	400	TRUE	300105		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_02	1012	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102106	½ø¹¥×Ý»ð²¼Â³·ò	¸ç²¼ÁÖ»ðÍ½		8	0		G1014			FALSE	TRUE		47800	10000	3000	2000	2000	5	150	105	105	0	0	345	112	0	8000	0	8000	0	8000	0	50	200	FALSE	50	1000	400	TRUE	300106		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102107	BOSS²¼Â³·ò¾«Ó¢¹Ö	³ÝÈÐÇõ³¤		8	0	1	G1013	1.6		TRUE	TRUE		492400	10000	5100	4000	4000	5	150	105	105	0	0	500	200	0	8000	0	8000	0	8000	0	50	200	FALSE	7	1000	400	TRUE	300101|300102		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102196	·¨°»³å·æ¶Ó¾«Ó¢	·¨°»¾«Ó¢		10	7		G1043	1.1		FALSE	TRUE		63000	10000	4900	2500	2500	5	150	105	105	0	0	250	112	0	10000	0	10000	0	10000	0	50	600	FALSE	10	1000	400	TRUE	300401|300402		TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01	1043						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102197	ÀÙßä	ÀÙßä		4	7		G5026			TRUE	TRUE		119000	10000	800	1500	1500	5	150	105	105	0	0	400	200	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	440000|440101|440102|440103|440201|4402011|440301|440401|440501		TRUE	TRUE	TRUE	Monster/Boss/5_IP_LeiMi_01	5026						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102198	¾çÇéÏ¯ÁÐ	Ï¯ÁÐ		5	7		G5012	0.95		TRUE	TRUE		665200	10000	5000	5000	5000	25	190	155	155	0	0	400	165	0	10000	0	10000	0	10000	0	50	600	FALSE	10	1000	400	TRUE	380201|380202|380203|380205|380207|380209|380210		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_Xilie_01	5012						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102199	ºöÂ×	ºöÂ×		2	7		G5013			TRUE	TRUE		261600	10000	4000	1000	1000	25	190	155	155	0	0	400	200	0	2000	0	2000	0	2000	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/BOSS/5_IP_HuLun_01	5013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø2-2																																																																																
102201	ÎÁÒßÊóÈË	ÎÁÒßÊóÈË		9	0	0	G1052			FALSE	TRUE		69700	10000	2700	2250	2250	5	150	105	105	0	0	300	100	0	9000	0	9000	0	9000	0	50	600	FALSE	7	1000	400	TRUE	300503		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102202	Ð¡ÊóÈË	Ð¡ÊóÈË		9	0	0	G1053			FALSE	TRUE		56100	10000	3000	2250	2250	5	150	105	105	0	0	500	100	0	9000	0	9000	0	9000	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102203	¿ó¹¤Ë®¾§±¬ÆÆÕß	¿ó¹¤±¬ÆÆÕß		9	0	0	G2032			FALSE	TRUE		55800	10000	3000	2250	2250	5	150	105	105	0	0	345	112	0	9000	0	9000	0	9000	0	50	600	FALSE	10	1000	400	TRUE	310301		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_BombMiner_01	2032	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102204	½ø¹¥ÎÁÒßÊóÈË	ÎÁÒßÊóÈË		9	0	0	G1052			FALSE	TRUE		69700	10000	2700	2250	2250	5	150	105	105	0	0	300	100	0	9000	0	9000	0	9000	0	50	600	FALSE	50	1000	400	TRUE	300503		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102205	½ø¹¥Ð¡ÊóÈË	Ð¡ÊóÈË		9	0	0	G1053			FALSE	TRUE		56100	10000	3000	2250	2250	5	150	105	105	0	0	500	100	0	9000	0	9000	0	9000	0	50	600	FALSE	50	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102206	½ø¹¥¿ó¹¤Ë®¾§±¬ÆÆÕß	¿ó¹¤±¬ÆÆÕß		9	0	0	G2032			FALSE	TRUE		55800	10000	3000	2250	2250	5	150	105	105	0	0	345	112	0	9000	0	9000	0	9000	0	50	600	FALSE	50	1000	400	TRUE	310301		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_BombMiner_01	2032	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102207	¿ó¹¤³úÍ·	Ô¶¹ÅÍÚ¾òÕß		9	0	1	G2031	1.5		TRUE	TRUE		557600	10000	5400	4500	4500	5	150	105	105	0	0	380	112	0	9000	0	9000	0	9000	0	50	600	FALSE	8	1000	400	TRUE	310303|310304		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_HoeMiner_01	2031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102296	¾çÇéÎÁÒßÊóÈË	ÎÁÒßÊóÈË		9	7	0	G1052			FALSE	TRUE		69700	10000	2700	2250	2250	5	150	105	105	0	0	300	100	0	9000	0	9000	0	9000	0	50	600	FALSE	7	1000	400	TRUE	300503		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102297	ÀÙßä	ÀÙßä		4	7		G5026			TRUE	TRUE		119000	10000	800	1500	1500	5	150	105	105	0	0	400	200	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	440000|440101|440102|440103|440201|4402011|440301|440401|440501		TRUE	TRUE	TRUE	Monster/Boss/5_IP_LeiMi_01	5026						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102298	¾çÇéÏ¯ÁÐ	Ï¯ÁÐ		5	7		G5012	0.95		TRUE	TRUE		665200	10000	5000	5000	5000	25	190	155	155	0	0	400	200	0	10000	0	10000	0	10000	0	50	600	FALSE	10	1000	400	TRUE	380201|380202|380203|380205|380207|380209|380210		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_Xilie_01	5012						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102299	ºöÂ×	ºöÂ×		2	7		G5013			TRUE	TRUE		261600	10000	4000	1000	1000	25	190	155	155	0	0	400	200	0	2000	0	2000	0	2000	0	50	600	FALSE	10	1000	400	TRUE	380311|380392|380313|380316|380317|380318		TRUE	TRUE	TRUE	Monster/BOSS/5_IP_HuLun_01	5013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø2-3																																																																																
102301	¿ó¹¤³úÍ·	¿ó¹¤ÍÚ¾òÕß		9	0	0	G2031			FALSE	TRUE		69700	10000	2700	2250	2250	5	150	105	105	0	0	345	112	0	9000	0	9000	0	9000	0	50	600	FALSE	7	1000	400	TRUE	310303|310304		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_HoeMiner_01	2031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102302	¿ó¹¤Ë®¾§±¬ÆÆÕß	¿ó¹¤±¬ÆÆÕß		9	0	0	G2032			FALSE	TRUE		55800	10000	3000	2250	2250	5	150	105	105	0	0	345	112	0	9000	0	9000	0	9000	0	50	600	FALSE	10	1000	400	TRUE	310301		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_BombMiner_01	2032	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102303	Ð¡ÊóÈË	Ð¡ÊóÈË		9	0	0	G1053			FALSE	TRUE		55800	10000	3000	2250	2250	5	150	105	105	0	0	500	100	0	9000	0	9000	0	9000	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102304	½ø¹¥¿ó¹¤³úÍ·	¿ó¹¤ÍÚ¾òÕß		9	0	0	G2031			FALSE	TRUE		69700	10000	2700	2250	2250	5	150	105	105	0	0	345	112	0	9000	0	9000	0	9000	0	50	600	FALSE	50	1000	400	TRUE	310303|310304		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_HoeMiner_01	2031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102305	½ø¹¥¿ó¹¤Ë®¾§±¬ÆÆÕß	¿ó¹¤±¬ÆÆÕß		9	0	0	G2032			FALSE	TRUE		55800	10000	3000	2250	2250	5	150	105	105	0	0	345	112	0	9000	0	9000	0	9000	0	50	600	FALSE	50	1000	400	TRUE	310301		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_BombMiner_01	2032	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102306	½ø¹¥Ð¡ÊóÈË	Ð¡ÊóÈË		9	0	0	G1053			FALSE	TRUE		55800	10000	3000	2250	2250	5	150	105	105	0	0	500	100	0	9000	0	9000	0	9000	0	50	600	FALSE	50	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102307	BOSSÉ³Ä®¾ÞÊ¯	Ä§É½		9	0	0	G3061	1.3		TRUE	FALSE		557600	10000	5400	4500	4500	5	150	105	105	0	0	112	112	0	9000	0	9000	0	9000	0	50	600	FALSE	10	1000	400	TRUE	320601|320602|320603|320604		TRUE	TRUE	TRUE	Monster/Campaign_Desert/06_Rock/5_Boss_YanShiGuai_01	3061						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102397	ÀÙßä	ÀÙßä		4	7		G5026			TRUE	TRUE		119000	10000	800	1500	1500	5	150	105	105	0	0	400	200	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	440000|440101|440102|440103|440201|4402011|440301|440401|440501		TRUE	TRUE	TRUE	Monster/Boss/5_IP_LeiMi_01	5026						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102398	¾çÇéÏ¯ÁÐ	Ï¯ÁÐ		5	7		G5012	0.95		TRUE	TRUE		665200	10000	5000	5000	5000	25	190	155	155	0	0	400	200	0	10000	0	10000	0	10000	0	50	600	FALSE	10	1000	400	TRUE	380201|380202|380203|380205|380207|380209|380210		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_Xilie_01	5012						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102399	ºöÂ×	ºöÂ×		2	7		G5013			TRUE	TRUE		261600	10000	4000	1000	1000	25	190	155	155	0	0	400	200	0	2000	0	2000	0	2000	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/BOSS/5_IP_HuLun_01	5013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø2-4																																																																																
102401	¿ó¹¤³úÍ·	¿ó¹¤ÍÚ¾òÕß		10	0	0	G2031			FALSE	TRUE		124500	10000	3900	2500	2500	5	150	105	105	0	0	345	112	0	10000	0	10000	0	10000	0	50	600	FALSE	7	1000	400	TRUE	310303|310304		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_HoeMiner_01	2031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102402	Ð¡ÊóÈË	Ð¡ÊóÈË		10	0	0	G1053			FALSE	TRUE		103700	10000	4400	2500	2500	5	150	105	105	0	0	500	100	0	10000	0	10000	0	10000	0	50	600	FALSE	7	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102403	ÎÁÒßÊóÈË	ÎÁÒßÊóÈË		10	0	0	G1052			FALSE	TRUE		83000	10000	4900	2500	2500	5	150	105	105	0	0	300	100	0	10000	0	10000	0	10000	0	50	600	FALSE	7	1000	400	TRUE	300503		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102404	½ø¹¥¿ó¹¤³úÍ·	¿ó¹¤ÍÚ¾òÕß		10	0	0	G2031			FALSE	TRUE		124500	10000	3900	2500	2500	5	150	105	105	0	0	345	112	0	10000	0	10000	0	10000	0	50	600	FALSE	50	1000	400	TRUE	310303|310304		TRUE	TRUE	TRUE	Monster/Campaign_Dungeon/03_Miner/5_Mon_HoeMiner_01	2031	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102405	½ø¹¥Ð¡ÊóÈË	Ð¡ÊóÈË		10	0	0	G1053			FALSE	TRUE		103700	10000	4400	2500	2500	5	150	105	105	0	0	500	100	0	10000	0	10000	0	10000	0	50	600	FALSE	50	1000	400	TRUE	300504		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_SmallMouse_01	1053	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102406	½ø¹¥ÎÁÒßÊóÈË	ÎÁÒßÊóÈË		10	0	0	G1052			FALSE	TRUE		83000	10000	4900	2500	2500	5	150	105	105	0	0	300	100	0	10000	0	10000	0	10000	0	50	600	FALSE	50	1000	400	TRUE	300503		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_PlagueMouse_01	1052	Monster_FX/Campaign_Wild/6_Monster_ChuSheng_01	2		Monster_FX/Campaign_Wild/6_Monster_ChuSheng_02		0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
102407	BOSSÊóÈË¾«Ó¢	¸Ö±³´©É½Êó		10	0	1	G1051	1.5		TRUE	TRUE		829600	10000	8800	5000	5000	5	150	105	105	0	0	600	100	0	10000	0	10000	0	10000	0	50	600	FALSE	7	1000	400	TRUE	300501|300502|300505		TRUE	TRUE	TRUE	Monster/Campaign_Wild/05_Mouse/5_Mon_BurrowMouse_01	1051						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102497	ÀÙßä	ÀÙßä		4	7		G5026			TRUE	TRUE		119000	10000	800	1500	1500	5	150	105	105	0	0	400	200	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	440000|440101|440102|440103|440201|4402011|440301|440401|440501		TRUE	TRUE	TRUE	Monster/Boss/5_IP_LeiMi_01	5026						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102498	¾çÇéÏ¯ÁÐ	Ï¯ÁÐ		5	7		G5012	0.95		TRUE	TRUE		665200	10000	5000	5000	5000	25	190	155	155	0	0	400	165	0	10000	0	10000	0	10000	0	50	600	FALSE	10	1000	400	TRUE	380201|380202|380203|380205|380207|380209|380210		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_Xilie_01	5012						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102499	ºöÂ×	ºöÂ×		2	7		G5013			TRUE	TRUE		261600	10000	4000	1000	1000	25	190	155	155	0	0	400	200	0	2000	0	2000	0	2000	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/BOSS/5_IP_HuLun_01	5013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø2-5																																																																																
102501	Ê¥ÎÀ¾ü½£¶Ü±ø	Ê¥ÎÀ½£¶Ü±ø		11	0		G3021			TRUE	TRUE		137400	10000	4000	2750	2750	5	150	105	105	0	0	345	112	0	11000	0	11000	0	11000	0	50	600	FALSE	10	1000	400	TRUE	320201|320202|320203		TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJBlade_01	3021						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
102502	Ê¥ÎÀ¾ü³¤Ã¬±ø	Ê¥ÎÀ³¤Ã¬±ø		11	0		G3022			FALSE	TRUE		114500	10000	4500	2750	2750	5	150	105	105	0	0	345	112	0	11000	0	11000	0	11000	0	50	600	FALSE	10	1000	400	TRUE	320204|320205		TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJSpear_01	3022						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
